"Country Code",Region,Url,Clicks
US,CA,https://waypoint.vice.com/en_us/article/padk7z/how-inmates-play-tabletop-rpgs-in-prisons-where-dice-are-contraband,1
US,NY,http://bit.ly/extraread,2
US,NY,http://bit.ly/ip4inred,2
US,NY,http://bit.ly/jackbilge,2
US,NY,http://bit.ly/junctionfavs,2
US,NY,http://bit.ly/summerberg,2
US,NY,http://bit.ly/veneat,2
US,NY,http://extratone.com/junction,2
US,NY,http://instagram.com/extratonemag,2
US,NY,http://lucaszimmermann.com/traffic-lights.html,2
US,NY,http://pigeonsandplanes.com/music/2017/08/rich-chigga-glow-like-dat,2
US,NY,http://www.middleeasteye.net/in-depth/features/palestinian-female-wedding-djs-925987199,2
US,NY,http://www.newyorker.com/culture/podcast-dept/ear-hustle-the-podcast-made-inside-san-quentin,2
US,NY,http://www.newyorker.com/magazine/2017/08/21/julian-assange-a-man-without-a-country,2
US,NY,http://www.niemanlab.org/2017/08/a-survey-of-independent-media-in-the-south-asks-if-movement-journalism-can-help-newsrooms-better-cover-social-justice-strife/,2
US,NY,http://www.niemanlab.org/2017/08/inside-the-collection-of-industry-newsletters-continues-to-bet-on-email-the-largest-social-network/,2
US,NY,http://www.playboy.com/articles/pornhub-breast-data,2
US,NY,http://www.poynter.org/2017/news-or-opinion-online-its-hard-to-tell/470559/,2
US,NY,http://www.youtube.com/extratone,2
US,NY,https://aeon.co/essays/so-you-re-surrounded-by-idiots-guess-who-the-real-jerk-is,2
US,NY,https://motherboard.vice.com/en_us/article/evvx5w/facebook-for-horses-is-mongolias-hot-new-social-app,2
US,NY,https://theoutline.com/post/2102/political-correctness-doesn-t-kill-people,2
US,NY,https://theoutline.com/post/2119/the-internet-is-making-me-sick,2
US,NY,https://theoutline.com/post/2124/these-amazon-ads-are-an-eternal-mystery,2
US,NY,https://twitter.com/FickleCrux/status/898286072744091653,2
US,NY,https://waypoint.vice.com/en_us/article/padk7z/how-inmates-play-tabletop-rpgs-in-prisons-where-dice-are-contraband,2
US,NY,https://www.americanpressinstitute.org/journalism-essentials/bias-objectivity/lost-meaning-objectivity/,2
US,NY,https://www.cjr.org/analysis/toledo-blade-charlottesville.php,2
US,NY,https://www.facebook.com/extratonemagazine,2
US,NY,https://www.newyorker.com/news/news-desk/how-the-nra-manipulates-gun-owners-and-the-media,2
US,NY,https://www.nytimes.com/2017/08/15/us/politics/alt-left-alt-right-glossary.html,2
US,NY,https://www.nytimes.com/2017/08/18/us/robert-e-lee-slaves.html,2
US,NY,https://www.poetryfoundation.org/poetrymagazine/poems/142865/oklahoma,2
US,NY,https://www.poynter.org/2017/in-a-few-hours-the-marshall-project-raised-a-five-figure-sum-from-its-new-membership-program/470599/,6
US,NY,https://www.recode.net/2017/8/10/16115548/patreon-jack-conte-fan-pledges-subscription-paywall-recode-media-peter-kafka-podcast,2
US,NY,https://www.recode.net/2017/8/16/16158292/twitter-facebook-cloudflare-google-godaddy-daily-stormer-alt-right-nazi-charlottesville,2
US,NY,https://www.thisamericanlife.org/radio-archives/episode/472/our-friend-david,2
US,NY,https://www.twitter.com/extratone/,2
US,NY,https://www.vox.com/first-person/2017/6/14/15782712/advice-columns-dear-abby-history,2
US,NY,https://www.washingtonpost.com/news/post-nation/wp/2017/08/15/the-persistent-crime-that-connects-mass-shooters-and-terror-suspects-domestic-violence/,2
US,NY,https://www.wired.com/2017/08/robots-will-not-take-your-job/,2
